url,doctype,eval1,eval2,score,pages,project_title_cond,summary_desc_cond,project_id_cond,implementing_partner_cond,start_date_cond,end_date_cond,budget_cond,concept_note_cond,project_document_cond,awp_cond,title,last_update,keyword,,,,,,,,
Document deleted,document deleted,ok,ok,4,222,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Intégration de la réduction des émissions de Gaz à Effet de Serre dans le Programme Rural d’Accès aux Services Energétiques du Niger  PRASE-FEM,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"UN Joint Support to Ministry of Gender, Children, Disability and Social Welfare",16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,5,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Prodoc signature Page,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,6,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,PRODOC Consolidac. espacios de diálogo a nivel nacional y regional,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,36,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PRODOC LUM_Revision sustantiva,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,72,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Project doucment_Strengthening Participatory Federalism and Decentralization,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,36,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,DHL Project Document - 2019-2022,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,36,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,DHL Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,36,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,00045322_SPCBN ProDoc,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,31,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,86,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,ProDoc,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,3,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,00095945 Concept Note engagement facility,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,30,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Prodoc Project 104852 Equité Genre,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,32,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Document de Projet,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2015 Resdent Coordination Management Plan,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,3,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Enhancing Public Knowledge, Information and understanding of UNDP’s work in Malawi",16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,EU-UNDP Agreement Descriptiuon of Action,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SHUFNA Women In Reconciliation,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,PRODOC_Award 61249_ID 81963,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,27,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PRODOC Fortalecimiento de la GOb. Democratica,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,22,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,PRODOC APoyo a la modernización y fortalecimiento del MINDEF,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,49,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PRODOC,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,142,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Small Grant Program Phase-VI -Signed Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,67,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,PCP_Prodoc,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Revised Pro Doc-SNPMC-2015,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,1,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,58,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Project Document-SKILLS project,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Nota Gobierno extensión al 2017,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Nota Gobierno anuente extensión,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Nota Extension Socios_Extensión,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,PAL10-00099469 EGP X - XI Project Document Signed,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,29,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Project Document- FAIR Programme,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Improvement of Health Care Waste Management system in the Southern ,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,LED AWP 2014,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,32,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Merged Aareas Governance Project ,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Metered Dose Inhalers-Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Project extension document-SNPMC,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Leveraging Tourism for the SDGs in Nepal (Digo Paryatan),16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Cost Sharing Agreement firmado,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,3,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plan de travail Annuel,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Plan de Iniciación Veje, Invalidez y Muerte",16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Development Priorities,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document Template,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Project document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,28,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,3,10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Plan de iniciación Kigali,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Montreal Protocol-Prodoc-2016,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Mountain and Markets -Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,61,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Quarterly Work Plan-3rd Qtr 015-SNPMC,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,18,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,RERL,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Cost Sharing Agreement firmado 2,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,85,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Plan de travail 2010,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,9,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,DOA GEF,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PRODOC 99193_Plan Iniciación ACP,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Plan de Iniciacion Movilidad Electrica,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,134,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,One Un Programme Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,94,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Building Back Better for Inclusive and Resilient Recovery in Nepal after Earthquake 2015,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document_Sep2015 to Dec 2019,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Plan de Iniciacion Firmado,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,14,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Plan de Iniciacion firmado de AMPYME,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Plan de Iniciacion MITRADEL firmado,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Enhancing Access to Cancer Care in Jerusalem,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,HIMII Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PID UNREDD,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,13,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Plan de Iniciación PPD Sexta Fase,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Prodoc,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Phase-6 Prodoc signed copy,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,24,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Draft Project Document of SCDP ,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,25,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,10,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Ecosystem based Adaptation in Mountain Ecosystem in Nepal (EbA),16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,3,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,DOA_63034,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PRODOC INEE,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Documentos de cierre 00070948,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Plan de travail Annuel,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Plan de travail,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"PI99588 - PLAN DE INICIACION DE IVALIDEZ, VEJEZ Y MUERTE",16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,27,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Nablus Centre_prodoc,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,IDB -UNDP Agreement,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document Housing Project,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,24,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Plan de Iniciación Alianzas multiactor y ODS,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,188,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,SFM Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PIP,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,46,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2015-StrategyDocument-ProDoc,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,142,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Signed  Prodoc Cover Page, GLOF",16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,142,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Signed Pro-doc, GLOF",16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,3,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Nota Conceptual Engagement Facility,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Plan de travail Annuel,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Plan de travail Annuel,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Plan Iniciación de Apoyo al Mecanismo Nacional de Prevención de La Tortura ,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,14,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Plan de Iniciacion ,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,53,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PS92702 - PRODOC,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,9,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Jericho Taybej Road Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,project document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,13,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Plan De Iniciacion Areas Protegidas ,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Plan de Iniciacion NAMA Cafe,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,92,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,96,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Pro-doc, NCCSP",16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Cooperative Market Development Project,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,88,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,89333_controldefirmas,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,40,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Prodoc 92114,16/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Plan de travail,16/03/21,,,,,,,,,
